CustomerID,LastPurchase,Frequency,Monetary,Recency
16621,38:00.0,4,813.48,51
12834,49:00.0,1,312.38,282
17660,37:00.0,1,196,141
14998,30:00.0,2,429.87,170
17119,40:00.0,2,606.91,3
14457,39:00.0,1,113.64,310
13332,30:00.0,1,350.9,14
13232,39:00.0,7,1357.6,12
12393,41:00.0,4,1582.6,72
13475,52:00.0,4,1431.78,191
17560,18:00.0,5,854.95,94
16229,16:00.0,2,1010.6,87
14314,39:00.0,1,120,106
17311,11:00.0,2,1384.85,78
16478,51:00.0,3,331,25
15396,56:00.0,1,288.18,112
15147,57:00.0,1,623.5,240
17411,25:00.0,3,778.94,12
14165,39:00.0,1,122.54,275
15247,52:00.0,1,356,122
13083,01:00.0,2,303.75,4
17929,01:00.0,4,843,11
12356,40:00.0,3,2811.43,22
15937,48:00.0,1,145.35,64
12688,49:00.0,1,4873.81,113
14016,29:00.0,4,4341.21,161
15605,17:00.0,5,1198.23,36
16601,09:00.0,1,244.8,40
16933,54:00.0,2,563.23,1
17265,49:00.0,2,562.9,138
13684,13:00.0,1,67.23,285
13352,55:00.0,1,397.98,60
17597,54:00.0,1,2044.37,213
16910,51:00.0,8,1510.06,4
17242,55:00.0,2,1135.04,108
12379,09:00.0,2,852.24,81
14918,50:00.0,2,1610.15,115
15582,55:00.0,3,682.91,24
14703,23:00.0,1,318.17,14
13375,19:00.0,1,778.65,88
14039,48:00.0,1,152.2,33
13707,03:00.0,2,806.41,267
13043,52:00.0,1,516.42,273
14371,35:00.0,1,100.5,295
14895,23:00.0,20,11138.71,7
15058,57:00.0,11,2124.99,25
16555,31:00.0,2,285.89,35
15227,59:00.0,5,1219.4,36
18144,46:00.0,12,2888.75,7
14062,04:00.0,12,10464.85,9
14231,05:00.0,3,925.71,183
13066,57:00.0,2,470.8,24
15891,35:00.0,1,524.52,226
13730,35:00.0,2,752.6,135
13398,17:00.0,1,457.34,192
13212,40:00.0,3,788.08,19
13544,57:00.0,2,291.41,39
15745,45:00.0,4,1094.59,19
14085,46:00.0,18,4448.54,2
13876,22:00.0,1,122.7,63
13753,48:00.0,1,741.26,287
15081,08:00.0,5,504.8,22
14540,15:00.0,3,996.26,9
14208,48:00.0,1,151.74,94
15204,49:00.0,1,316.58,357
14517,20:00.0,2,330.45,33
16764,41:00.0,13,2799.25,3
13189,39:00.0,2,260.68,18
15436,05:00.0,3,1122.53,12
17102,08:00.0,1,25.5,261
14772,04:00.0,1,139.26,112
13853,18:00.0,1,1090.14,57
12851,41:00.0,1,135.18,96
12502,52:00.0,5,3723.87,95
17451,02:00.0,7,1721.4,1
13166,16:00.0,1,417.2,283
17789,14:00.0,1,225.9,281
16123,18:00.0,1,307.78,51
13561,39:00.0,1,141.86,215
12479,26:00.0,1,527.2,11
12897,13:00.0,2,216.5,204
16146,20:00.0,3,734.13,157
16392,11:00.0,1,221.19,269
18138,51:00.0,1,152.65,295
16810,32:00.0,1,309.54,192
17643,38:00.0,1,101.55,373
16833,39:00.0,4,1106.53,1
18161,40:00.0,5,1618.69,15
12456,41:00.0,3,3181.04,44
12997,47:00.0,4,1226.89,22
13538,34:00.0,7,1280.85,43
16292,24:00.0,1,302.25,121
17620,08:00.0,1,81.44,59
16415,35:00.0,1,210.35,44
16956,56:00.0,1,308.74,17
17079,34:00.0,1,118.8,78
15018,47:00.0,3,496.21,38
13690,03:00.0,1,172.25,59
16014,04:00.0,3,662.38,37
17935,18:00.0,2,145.79,138
13939,33:00.0,3,568.55,23
18184,28:00.0,1,49.8,15
15267,59:00.0,5,1717.36,22
13607,17:00.0,1,678.01,40
14935,44:00.0,1,1784.71,297
16701,10:00.0,13,5398.3,8
12705,17:00.0,9,6868.29,15
12373,10:00.0,1,364.6,311
15373,05:00.0,12,2415.91,8
17580,41:00.0,3,215.72,252
17248,34:00.0,1,318.65,120
14377,32:00.0,2,617.05,191
14248,45:00.0,1,302.58,318
15705,37:00.0,1,143.1,201
12920,05:00.0,1,164.23,17
15313,02:00.0,1,52,110
16309,35:00.0,2,706.57,106
13644,07:00.0,4,2624.26,16
17637,51:00.0,2,547.06,31
14981,45:00.0,1,102.12,246
16641,49:00.0,1,231.1,105
13999,40:00.0,12,3901.81,10
14626,37:00.0,4,2791.27,23
13003,50:00.0,3,149.05,105
15622,44:00.0,9,3709.56,43
14331,17:00.0,2,462.66,124
17434,16:00.0,7,2373.82,2
14434,56:00.0,6,1372.8,21
12857,20:00.0,2,1106.4,210
14185,52:00.0,1,197.65,331
17096,01:00.0,4,1022.13,15
15768,48:00.0,3,621.83,115
16847,29:00.0,1,193.44,43
13106,12:00.0,1,76.5,133
12519,26:00.0,1,340.84,63
12957,53:00.0,8,4017.54,9
16996,43:00.0,6,1456.96,30
16455,17:00.0,7,1841.18,63
18121,53:00.0,2,673.1,149
16160,19:00.0,2,1025.44,65
15121,51:00.0,2,457.72,50
17783,07:00.0,2,283.47,72
17142,22:00.0,1,579,239
17975,27:00.0,13,4488.81,15
18221,40:00.0,5,1041.61,22
17388,31:00.0,4,1259.56,77
12811,42:00.0,3,514.85,260
13893,30:00.0,1,821.1,297
16893,06:00.0,1,145.93,366
12565,34:00.0,1,145.92,288
13060,37:00.0,1,307.53,253
18075,21:00.0,10,2611.75,23
16206,41:00.0,4,537.06,54
17288,09:00.0,7,1419.73,9
16747,37:00.0,2,836.06,37
17829,46:00.0,1,889.24,298
12665,34:00.0,1,63,324
17534,47:00.0,1,223.36,53
13747,37:00.0,1,79.6,373
13933,03:00.0,2,608.79,109
12937,05:00.0,4,1504.27,15
15854,39:00.0,12,2974.65,4
13435,45:00.0,7,3809.89,5
13601,31:00.0,2,693.32,45
16352,32:00.0,2,494.44,17
17514,45:00.0,1,208.65,128
16020,18:00.0,3,851.01,16
16518,04:00.0,2,484.32,61
15522,26:00.0,2,398.84,32
17869,16:00.0,5,428.18,107
12582,45:00.0,2,511.36,238
17371,30:00.0,3,423.89,17
16873,05:00.0,6,7123.62,4
18035,39:00.0,3,730.4,35
13080,59:00.0,1,58.08,179
17537,56:00.0,2,897.62,29
13149,09:00.0,4,1676.06,14
15473,15:00.0,7,1771.2,14
17394,22:00.0,1,203.87,219
15144,12:00.0,17,6580.44,8
13813,38:00.0,4,1366.86,39
16140,15:00.0,2,725.18,65
14148,02:00.0,1,157.2,233
14480,35:00.0,1,279.05,11
18227,23:00.0,1,93.75,217
13458,29:00.0,14,9646.57,7
16495,20:00.0,3,684.41,3
16163,15:00.0,2,856.6,232
18204,44:00.0,3,1993.7,71
12794,54:00.0,2,860.41,53
17159,52:00.0,3,1538.88,21
13790,48:00.0,1,348.8,4
15187,56:00.0,16,4777.18,1
14766,05:00.0,6,2473.37,8
14523,13:00.0,1,241.09,108
16681,11:00.0,6,1770.34,72
13272,00:00.0,2,276.56,31
12602,22:00.0,1,153.12,58
14689,22:00.0,1,112.8,208
17351,45:00.0,3,587.15,36
15330,50:00.0,2,714.96,32
14623,56:00.0,5,889.25,32
12625,54:00.0,2,2683.82,211
15164,05:00.0,3,843.05,68
14789,59:00.0,1,197.64,28
15287,34:00.0,2,486.69,22
14125,47:00.0,3,2740.43,10
14666,57:00.0,1,195.25,24
16830,35:00.0,1,325.91,38
18061,20:00.0,10,2119.41,21
17228,24:00.0,8,1906.09,15
14646,12:00.0,74,280206.02,1
15307,38:00.0,1,205.3,95
16561,50:00.0,2,511.12,5
13982,24:00.0,4,1871.81,39
14474,26:00.0,1,547.66,46
17892,49:00.0,3,244.1,56
16120,22:00.0,4,1309.14,59
13956,20:00.0,5,1026.42,5
13292,04:00.0,2,578.94,38
15456,51:00.0,3,447.22,283
14497,01:00.0,1,475.37,309
13833,27:00.0,1,384.8,159
14852,20:00.0,6,2836.69,58
15599,44:00.0,2,761.74,26
15101,18:00.0,2,317.53,8
15350,33:00.0,1,115.65,373
14354,32:00.0,2,163.62,5
14603,27:00.0,1,660,274
14105,58:00.0,1,1266.23,239
14211,23:00.0,9,2241.1,53
17912,25:00.0,5,311.01,310
16369,25:00.0,3,1553.66,18
15244,19:00.0,2,631.57,65
14709,41:00.0,13,4921.04,15
16916,08:00.0,2,576.26,23
17414,13:00.0,2,778,43
12539,30:00.0,4,5568.35,22
13584,49:00.0,1,142.4,306
12731,59:00.0,12,18895.91,23
12980,34:00.0,9,7374.9,157
12645,38:00.0,4,1775.18,33
16226,41:00.0,3,255.12,203
15977,29:00.0,2,1054.73,17
18055,25:00.0,10,6784.19,7
17059,27:00.0,5,3095.04,29
17222,58:00.0,1,354.15,65
13727,46:00.0,2,333.48,28
13976,13:00.0,1,357.98,206
18241,10:00.0,17,2073.09,9
14958,20:00.0,3,499.68,147
16040,47:00.0,3,1313.55,65
17663,56:00.0,7,1802.91,25
17700,51:00.0,4,2534.64,16
16618,52:00.0,5,2647.59,31
14995,39:00.0,2,233.23,38
16581,05:00.0,1,105.84,182
13372,46:00.0,1,378.64,89
16432,59:00.0,1,287.4,64
16183,59:00.0,1,338.71,67
13521,50:00.0,3,1093.65,1
17849,46:00.0,4,605.8,218
14019,13:00.0,3,1421.61,46
16332,22:00.0,7,1593.2,28
15834,41:00.0,4,2233.75,70
17955,00:00.0,4,557.3,198
13627,20:00.0,5,1638.47,59
16326,11:00.0,14,3110.96,5
14162,36:00.0,2,289.36,173
15785,33:00.0,5,2328.97,32
17457,48:00.0,5,1737.7,126
15791,14:00.0,2,1612.69,43
13621,26:00.0,1,213.85,116
14560,22:00.0,22,2237.77,7
17806,12:00.0,1,546.04,11
16475,37:00.0,4,544.3,88
17557,57:00.0,3,541.46,14
15393,48:00.0,2,231.86,16
13229,07:00.0,1,160.95,225
14311,14:00.0,1,310.26,242
17706,34:00.0,17,10504.49,4
14460,19:00.0,3,434.34,110
12837,07:00.0,1,134.1,173
16624,39:00.0,2,810.57,80
16083,47:00.0,2,1317.62,100
13919,24:00.0,2,384.81,59
17165,39:00.0,1,158.68,284
15107,46:00.0,6,319.5,311
14775,27:00.0,3,1011.9,58
14443,10:00.0,4,1420.2,53
17360,11:00.0,3,585.79,17
17692,01:00.0,4,740.94,127
14111,44:00.0,4,692.85,14
13115,38:00.0,4,2294.78,11
18024,40:00.0,2,389.78,152
13447,38:00.0,3,1129.14,23
14088,16:00.0,13,50491.81,10
13756,44:00.0,14,5189.52,2
12428,22:00.0,9,7956.46,25
13092,18:00.0,5,477.83,70
14420,07:00.0,1,387.52,99
17715,32:00.0,1,326.4,200
16149,29:00.0,2,280.52,4
15485,31:00.0,3,2575,30
16813,03:00.0,10,1692.98,8
15153,09:00.0,1,329.25,31
14821,43:00.0,1,48.8,366
14489,51:00.0,1,463.38,207
16126,03:00.0,4,6287.77,29
15462,11:00.0,3,234.6,94
14466,07:00.0,7,2272.4,29
14798,58:00.0,3,173.74,52
13802,54:00.0,3,4599.42,138
15130,15:00.0,1,330.11,169
13610,38:00.0,7,1131.88,12
14944,10:00.0,12,5900.25,29
17523,20:00.0,4,652.74,11
15608,20:00.0,4,1093.68,28
16859,19:00.0,2,747.81,144
12359,47:00.0,4,6372.58,57
16272,54:00.0,1,411.7,116
14280,37:00.0,1,134.04,196
14297,06:00.0,4,1305.33,17
14961,42:00.0,9,7044.68,10
15508,43:00.0,6,1000.27,189
16295,17:00.0,4,1328.55,9
16959,03:00.0,1,117.35,87
17838,20:00.0,5,2779.3,26
16172,22:00.0,5,1140.21,95
16836,05:00.0,2,251.87,39
17500,25:00.0,3,1138,17
14967,06:00.0,1,463.8,49
13069,39:00.0,24,4436.12,0
15654,08:00.0,2,922.53,9
17646,17:00.0,3,1008.39,219
16982,28:00.0,1,384.06,60
12405,52:00.0,1,1710.39,148
18233,44:00.0,1,440,325
16318,05:00.0,1,328.15,35
17569,15:00.0,1,344.14,332
13046,36:00.0,2,629.31,30
18210,02:00.0,6,2621.38,1
17669,53:00.0,7,3406.72,42
17128,02:00.0,1,157.09,334
16464,11:00.0,3,1314.68,19
16882,42:00.0,3,705.12,66
16341,12:00.0,4,1971.87,24
13587,31:00.0,1,712.4,63
15800,23:00.0,2,699.08,107
12923,20:00.0,1,176.97,64
13109,16:00.0,2,786.54,59
16109,17:00.0,2,611.88,218
12528,40:00.0,6,1933.48,9
16441,48:00.0,2,381.2,67
15030,50:00.0,2,518.28,71
15113,23:00.0,3,3609.33,9
16358,09:00.0,4,2027.5,1
16690,02:00.0,2,225.58,72
16750,48:00.0,5,623.93,44
17377,17:00.0,20,4100.92,23
14426,25:00.0,10,4481.67,23
15422,17:00.0,2,97.7,323
15754,40:00.0,3,458.57,51
12422,48:00.0,3,803.56,95
16049,19:00.0,3,1111.79,40
17045,09:00.0,3,339.44,113
15717,21:00.0,1,150.3,234
14735,09:00.0,32,6065.69,3
14984,28:00.0,2,213.27,19
12574,20:00.0,1,218.45,315
15067,20:00.0,3,1744.76,78
13988,15:00.0,6,4147.96,19
12906,55:00.0,5,2919.81,11
14234,53:00.0,4,775.46,22
13739,35:00.0,1,216.9,18
15316,34:00.0,1,165,326
13656,31:00.0,2,379.65,164
17984,59:00.0,1,152.68,145
16003,57:00.0,5,2735.37,29
12720,03:00.0,25,5781.73,2
13261,22:00.0,2,944.1,268
13593,35:00.0,5,2037.08,108
14048,53:00.0,1,409.93,305
13052,12:00.0,1,348.15,212
14921,17:00.0,2,1316.07,30
15671,43:00.0,7,2657.13,18
14675,58:00.0,1,604.75,16
14589,42:00.0,1,39.75,371
15857,18:00.0,1,297,18
16942,40:00.0,9,1920.59,12
13948,18:00.0,1,102,360
17191,58:00.0,7,2095.13,28
12365,04:00.0,2,641.38,291
18270,57:00.0,2,283.15,38
14529,27:00.0,3,620.04,60
12614,22:00.0,1,315.6,277
15276,39:00.0,1,135.31,66
12963,55:00.0,8,1856.63,8
15963,33:00.0,2,470.76,19
13842,51:00.0,9,3385.62,58
18170,35:00.0,3,980.31,33
16504,18:00.0,1,484.38,25
17629,56:00.0,8,1814.12,5
13301,25:00.0,4,618.09,103
13006,49:00.0,1,81.57,56
14629,55:00.0,2,959.01,4
15568,27:00.0,3,758.29,2
17483,10:00.0,3,414.04,65
13650,22:00.0,6,1836.34,16
14483,26:00.0,1,137.1,281
13155,41:00.0,4,971.76,33
16650,51:00.0,1,518.42,71
17732,29:00.0,1,303.97,372
17978,05:00.0,1,300.92,365
13255,14:00.0,2,399.51,9
16255,40:00.0,8,2619.91,16
12714,43:00.0,5,4708.86,9
12468,36:00.0,2,729.54,187
17878,24:00.0,1,379.45,43
17337,55:00.0,4,2027.87,151
16796,01:00.0,1,305.62,89
14692,08:00.0,4,591.55,137
15024,06:00.0,10,1661.33,9
18273,16:00.0,3,204,2
17609,28:00.0,5,1112.22,40
14194,38:00.0,21,11349.52,4
17111,59:00.0,1,248.61,47
13032,54:00.0,2,1010.18,52
14051,20:00.0,23,15610.39,0
17088,23:00.0,4,1991.01,28
15047,49:00.0,1,343.62,269
16258,30:00.0,5,5203.51,45
14383,53:00.0,3,1247.69,38
15545,24:00.0,2,292.72,54
14549,47:00.0,1,289.24,311
17752,19:00.0,1,80.64,359
16756,33:00.0,1,239.4,214
16043,50:00.0,4,773.99,37
16209,58:00.0,5,2262.62,88
13885,07:00.0,2,506.8,189
17254,46:00.0,2,272.44,4
18250,16:00.0,1,349.27,310
16235,56:00.0,5,867.31,40
16398,16:00.0,2,1705.8,154
15402,17:00.0,2,626.77,148
17231,18:00.0,10,3174.32,12
16899,03:00.0,6,1281.56,7
16066,54:00.0,5,1521.87,16
12820,12:00.0,4,942.34,3
14406,54:00.0,1,156.75,119
13816,38:00.0,2,571.67,23
17895,00:00.0,1,98,44
18130,40:00.0,3,1059.39,15
15757,14:00.0,2,714.42,65
15216,41:00.0,1,96.6,87
15880,00:00.0,1,343.28,369
14171,43:00.0,1,363.79,98
16023,34:00.0,3,719.81,46
17274,16:00.0,1,111.98,35
12697,47:00.0,3,957.59,28
17772,05:00.0,2,182.77,10
15525,43:00.0,3,825.92,2
13859,14:00.0,1,201.16,326
14861,54:00.0,1,125.79,52
13344,45:00.0,3,2543.72,67
15502,48:00.0,12,10384.93,15
13510,46:00.0,4,1791.56,1
17131,52:00.0,5,2463.17,5
13338,06:00.0,1,487.02,157
17297,43:00.0,1,131.78,17
17795,36:00.0,2,350.39,179
12797,55:00.0,1,254.03,365
18064,39:00.0,2,814,133
15900,19:00.0,1,351.11,23
13318,51:00.0,3,640.76,1
12654,10:00.0,5,601.98,10
14569,58:00.0,1,227.39,1
13487,07:00.0,3,575.4,57
17397,08:00.0,2,696.41,22
17964,44:00.0,2,471.7,31
14128,00:00.0,2,637.5,60
13218,59:00.0,1,62.64,127
15382,58:00.0,6,5955.71,14
18087,12:00.0,2,4055.72,98
14669,43:00.0,3,1269.99,241
17423,36:00.0,2,698.41,46
15210,11:00.0,1,331.18,225
15923,16:00.0,1,127.08,372
15694,44:00.0,14,6479.4,0
14947,48:00.0,2,290.82,72
13026,58:00.0,5,975.36,1
17105,53:00.0,2,665.78,159
17354,34:00.0,1,1393.06,50
15445,06:00.0,1,113.5,264
16086,09:00.0,5,1121.39,59
16584,45:00.0,2,936.08,80
16713,36:00.0,15,6923.13,18
17211,03:00.0,8,2317.22,26
17709,55:00.0,1,137.45,169
13381,58:00.0,6,3639.31,31
15090,03:00.0,1,381.32,308
12883,32:00.0,4,703.47,24
16570,02:00.0,10,3738.4,15
13238,37:00.0,4,700.73,17
14071,27:00.0,8,1438.82,3
12989,28:00.0,15,6924.11,3
14320,24:00.0,2,477.79,206
17652,55:00.0,12,4867.72,25
17317,19:00.0,3,2600.34,46
15980,41:00.0,3,2398.86,88
14898,54:00.0,6,1303.52,23
14649,30:00.0,4,1417.29,4
17566,54:00.0,2,901.21,8
15339,51:00.0,2,574.07,66
18044,26:00.0,10,2088.6,4
15253,22:00.0,5,918.2,16
13630,16:00.0,7,2031.78,5
14712,59:00.0,3,917.07,29
14257,54:00.0,5,3099.72,64
13716,49:00.0,1,138.28,269
17958,19:00.0,1,508.46,116
16029,27:00.0,63,81024.84,38
14357,23:00.0,1,225.77,43
16776,04:00.0,1,388.28,60
13865,31:00.0,4,501.56,58
14114,42:00.0,2,386.53,273
16527,21:00.0,1,228.06,81
18193,58:00.0,1,243.76,165
16278,12:00.0,1,566.38,100
12448,46:00.0,1,449.45,44
12840,29:00.0,4,2726.77,143
16627,38:00.0,1,322.8,79
16670,34:00.0,11,4095.9,16
14506,02:00.0,5,2012.17,17
14463,20:00.0,3,529.62,98
15004,05:00.0,1,1246.32,147
18150,49:00.0,3,566.58,32
17068,14:00.0,21,4552.14,12
13573,33:00.0,2,294.4,50
14655,28:00.0,4,1932.23,8
15737,21:00.0,8,1205.12,14
12740,44:00.0,1,427.6,63
13822,13:00.0,2,632,5
14904,55:00.0,2,1025.44,2
17901,29:00.0,1,110.38,29
15986,17:00.0,1,168.12,30
12491,18:00.0,1,460.4,38
16378,07:00.0,3,362.95,247
18001,02:00.0,2,417.23,12
16919,35:00.0,11,2596.45,156
17460,04:00.0,6,622.43,94
13673,11:00.0,2,396.92,18
15296,47:00.0,6,3672.86,50
14755,24:00.0,11,5010.28,9
14214,31:00.0,5,1004.38,30
13132,44:00.0,1,77.3,261
15837,01:00.0,1,391.98,64
12591,35:00.0,1,452.85,317
12949,25:00.0,8,4167.22,30
17858,56:00.0,12,5155.66,5
17526,05:00.0,4,1195.9,4
14277,01:00.0,3,4216.2,15
17194,05:00.0,2,262.62,273
18190,48:00.0,2,284.46,192
14609,54:00.0,4,601.56,72
12594,20:00.0,10,3338.22,37
13922,38:00.0,1,172.25,351
13258,31:00.0,3,698.58,11
13590,54:00.0,6,1981.92,11
17881,16:00.0,1,133.35,304
18213,21:00.0,1,232.48,236
14586,04:00.0,1,237.36,276
16816,16:00.0,4,417.06,103
16484,06:00.0,2,404.3,173
15488,11:00.0,1,91.32,92
12571,19:00.0,2,519.61,39
12734,47:00.0,1,110.4,352
13235,13:00.0,1,1031.07,212
12402,49:00.0,1,225.6,323
16152,47:00.0,1,1829.04,268
13899,40:00.0,2,388.52,16
17812,47:00.0,4,732.16,12
15820,00:00.0,1,206.98,319
17148,59:00.0,1,124.88,51
17480,39:00.0,1,511.82,77
13421,21:00.0,2,1851.08,40
16839,03:00.0,34,16594.35,8
13089,02:00.0,97,58825.83,2
16175,32:00.0,4,1037.59,94
12757,30:00.0,13,7857.1,15
17503,18:00.0,2,558.96,2
12548,35:00.0,1,95.2,166
18167,56:00.0,3,1384.86,23
17835,48:00.0,3,350.64,2
17171,37:00.0,1,224.91,289
12425,31:00.0,1,777.2,78
17025,06:00.0,3,357.77,60
16438,51:00.0,5,798.35,5
14446,34:00.0,4,1039.58,0
15774,04:00.0,1,270.8,68
15110,16:00.0,4,996.1,23
16361,32:00.0,4,896.66,9
14108,41:00.0,2,597.91,30
13467,01:00.0,2,1083.71,10
16338,56:00.0,1,214.8,157
14795,04:00.0,1,131.45,166
15797,04:00.0,4,2207.4,113
15674,17:00.0,5,2446.6,73
17666,06:00.0,2,728.16,3
17002,40:00.0,3,1493.73,85
17672,18:00.0,2,3178.17,50
15133,44:00.0,3,982.42,127
16461,07:00.0,1,151.42,177
17125,41:00.0,1,259.35,50
15651,41:00.0,3,646.3,36
12408,27:00.0,5,2888.55,32
16315,57:00.0,1,226.37,330
15482,46:00.0,12,11054.96,15
16979,21:00.0,6,1852,3
14818,01:00.0,3,657.8,73
14154,26:00.0,2,1345.62,239
13736,19:00.0,2,731.9,5
14987,59:00.0,2,326.4,15
13072,12:00.0,1,177.15,266
14400,50:00.0,1,574.7,149
14841,03:00.0,6,3295.76,53
15628,24:00.0,9,2870.24,4
14964,13:00.0,1,206.21,247
15505,56:00.0,5,3610.96,52
13636,30:00.0,5,949.12,36
14177,11:00.0,4,559.41,86
16169,28:00.0,4,1822.97,8
13095,03:00.0,1,74.4,70
13759,47:00.0,2,659.41,33
15087,34:00.0,1,306.94,281
14423,12:00.0,1,265.2,218
14300,57:00.0,1,43.2,18
15611,36:00.0,13,1591.45,9
16607,24:00.0,14,3347.71,17
15860,25:00.0,8,977.21,40
17188,53:00.0,7,2474.23,11
12362,40:00.0,10,5226.23,3
12611,12:00.0,1,1193.32,52
15279,48:00.0,1,290.51,354
13358,52:00.0,1,439.03,268
15528,14:00.0,1,229.33,254
16856,59:00.0,1,35.4,14
16215,18:00.0,1,242.35,80
14045,27:00.0,4,1659.75,109
15920,31:00.0,4,167.5,154
13049,31:00.0,2,656.68,64
14924,25:00.0,1,310.05,245
14592,35:00.0,3,570.46,35
12717,47:00.0,2,1030.98,151
17735,47:00.0,19,13110.02,2
16985,33:00.0,10,5464.12,17
12657,47:00.0,4,1643.18,11
13985,06:00.0,15,7060.13,4
18067,58:00.0,1,396.33,40
16902,17:00.0,1,1706.88,116
18230,22:00.0,7,2810.2,9
16653,51:00.0,2,1212.66,16
17234,20:00.0,1,149.89,182
17921,56:00.0,4,826.52,64
17048,49:00.0,3,925.35,117
17589,58:00.0,4,2404.17,60
16298,59:00.0,3,598.2,22
13298,11:00.0,1,360,1
12966,38:00.0,1,160.18,9
16693,10:00.0,2,482.01,68
14191,23:00.0,13,4684.76,1
16106,37:00.0,1,108.38,65
17440,54:00.0,3,186.42,156
14440,42:00.0,5,2357.68,8
16112,28:00.0,4,195.74,143
15027,16:00.0,4,1066.15,30
18027,38:00.0,1,115.31,98
14778,23:00.0,2,730.86,127
12863,15:00.0,1,521.2,52
18276,54:00.0,1,335.86,43
17340,45:00.0,11,12353.29,29
15465,11:00.0,18,7354.62,19
16006,12:00.0,1,101.4,211
15668,39:00.0,1,76.32,217
13799,07:00.0,2,688.86,116
16793,08:00.0,1,243.84,57
15127,30:00.0,1,406.53,65
12465,34:00.0,2,742.19,17
13504,20:00.0,1,295.93,64
18127,05:00.0,3,348.73,19
14340,44:00.0,1,134.7,218
17334,59:00.0,2,307.02,302
14732,34:00.0,8,2702.49,8
16401,15:00.0,12,4098.32,1
16647,47:00.0,2,214.06,169
15814,17:00.0,4,1945.33,16
14237,20:00.0,1,161,373
15565,33:00.0,2,173.16,50
15319,48:00.0,1,204.5,283
13404,37:00.0,2,252.49,1
17486,00:00.0,1,396.87,261
14878,15:00.0,9,1485.54,12
17042,26:00.0,5,1044.38,2
15714,26:00.0,2,330.88,11
15419,23:00.0,1,135.86,24
14632,49:00.0,1,114.56,262
15356,11:00.0,10,2766.5,31
16945,39:00.0,19,4345.5,21
17443,47:00.0,1,534.24,219
14360,12:00.0,4,2128.23,31
17775,50:00.0,1,56.4,254
12866,11:00.0,1,559.12,283
13862,24:00.0,8,2209.36,18
13198,17:00.0,6,3401.24,10
17277,47:00.0,2,1065.35,227
13364,13:00.0,1,134.96,71
17941,30:00.0,1,304.56,130
15379,13:00.0,7,3703.29,169
14217,53:00.0,17,2004.98,1
18084,57:00.0,1,90.48,16
15877,53:00.0,2,493.28,1
17420,52:00.0,3,598.83,50
14715,10:00.0,4,867.38,24
13719,26:00.0,5,1041.68,15
15213,21:00.0,2,328.35,318
16424,40:00.0,1,133.56,191
14881,06:00.0,1,255.4,19
12488,50:00.0,3,1298.66,9
16567,57:00.0,2,865.6,194
15571,02:00.0,4,650.43,11
15903,08:00.0,7,5126.76,9
14738,56:00.0,7,1314.45,42
16730,11:00.0,3,743.11,52
15070,23:00.0,1,106.2,372
15734,50:00.0,2,1339.45,114
13484,30:00.0,1,313.8,241
12817,28:00.0,1,166.04,281
13507,13:00.0,4,2479.16,3
12843,09:00.0,8,1702.26,65
16212,00:00.0,2,690.34,19
17085,15:00.0,5,1566.65,123
16753,14:00.0,1,223.92,58
14503,30:00.0,6,3543.26,3
17749,45:00.0,2,674.52,178
14031,13:00.0,19,17286.86,7
16189,47:00.0,2,215.48,15
16444,50:00.0,4,654.67,46
18110,34:00.0,1,236.3,19
16610,13:00.0,1,75.66,219
12531,12:00.0,1,125.22,14
17961,55:00.0,39,1296.44,21
14672,19:00.0,2,765.55,234
12674,12:00.0,4,1970.6,38
12631,53:00.0,1,640.5,57
12508,37:00.0,2,398.27,26
14174,17:00.0,1,134.46,33
15405,44:00.0,1,349.1,189
12651,46:00.0,1,114,334
14572,40:00.0,7,2832.84,3
17400,38:00.0,5,2129.96,126
12823,35:00.0,5,1759.5,74
15236,52:00.0,1,321.05,298
15897,50:00.0,2,222.05,194
14815,36:00.0,2,778.5,36
13341,50:00.0,1,775.85,260
14546,00:00.0,5,2578.09,5
14005,41:00.0,5,2874.72,9
16710,50:00.0,10,2483.04,19
16587,51:00.0,1,225.15,232
13882,16:00.0,5,1191.13,2
13464,01:00.0,1,674.68,58
17251,06:00.0,1,283.28,362
13192,13:00.0,2,911.94,95
16026,53:00.0,1,236.09,43
16773,37:00.0,1,171.59,57
15777,43:00.0,4,1047.11,241
12694,06:00.0,2,869.67,70
17520,04:00.0,1,546.81,53
17022,09:00.0,1,71,31
16275,41:00.0,1,559.87,196
12445,43:00.0,1,133.4,22
14758,21:00.0,4,1484.06,144
18041,39:00.0,21,4183.39,11
16418,39:00.0,3,675.27,44
12588,01:00.0,1,214.9,39
15883,05:00.0,2,396.48,2
15256,47:00.0,1,98.45,148
12551,23:00.0,1,168,357
14317,44:00.0,1,508.58,64
15648,53:00.0,2,657.35,204
15399,04:00.0,3,815.77,1
14403,57:00.0,4,1475.81,130
14566,05:00.0,1,1432,110
17898,56:00.0,2,152.06,85
14652,21:00.0,1,114.18,77
13570,36:00.0,1,239.49,243
13321,24:00.0,2,567.36,72
17649,53:00.0,1,868.49,138
15044,20:00.0,17,7700.23,19
17712,28:00.0,1,522.91,44
15007,00:00.0,1,156.91,159
13925,47:00.0,4,678.25,92
16667,26:00.0,2,570.13,68
13384,04:00.0,7,4151.93,30
16716,03:00.0,2,901.2,266
13962,47:00.0,2,169.55,21
15585,38:00.0,1,455.3,176
